TaskID,任务类型,源区域,目标区域,到达小时,开工小时,完成小时,等待_h,时延_ms,是否迁移
49221,RealTimeInference,RegionC,RegionC,1129,1129,1133.5,0.0,5.0,False
49222,RealTimeInference,RegionA,RegionA,411,411,412.8666666666667,0.0,5.0,False
49223,RealTimeInference,RegionA,RegionC,1891,1891,1895.6833333333334,0.0,15.0,True
49224,BatchInference,RegionB,RegionC,545,545,549.0166666666667,0.0,14.0,True
49225,BatchInference,RegionC,RegionD,54,54,60.483333333333334,0.0,58.0,True
49226,RealTimeInference,RegionB,RegionB,499,499,501.48333333333335,0.0,5.0,False
49227,RealTimeInference,RegionC,RegionA,2396,2396,2401.25,0.0,15.0,True
49228,AITraining,RegionF,RegionD,1386,1386,1389.2166666666667,0.0,25.0,True
49229,AITraining,RegionB,RegionF,889,889,890.8,0.0,79.0,True
49230,RealTimeInference,RegionA,RegionB,1761,1761,1763.4166666666667,0.0,12.0,True
49231,AITraining,RegionD,RegionF,5,5,10.0,0.0,25.0,True
49232,AITraining,RegionE,RegionE,1115,1115,1121.0333333333333,0.0,5.0,False
49233,RealTimeInference,RegionC,RegionB,2080,2080,2083.0,0.0,14.0,True
49234,AITraining,RegionF,RegionE,605,605,608.6666666666666,0.0,18.0,True
49235,AITraining,RegionF,RegionF,371,371,377.51666666666665,0.0,5.0,False
49236,RealTimeInference,RegionA,RegionC,1531,1531,1537.3833333333334,0.0,15.0,True
49237,RealTimeInference,RegionA,RegionA,1115,1115,1118.9,0.0,5.0,False
49238,RealTimeInference,RegionB,RegionB,481,481,486.25,0.0,5.0,False
49239,AITraining,RegionE,RegionD,1980,1980,1986.5,0.0,22.0,True
49240,RealTimeInference,RegionC,RegionA,1915,1915,1920.9333333333334,0.0,15.0,True
49241,BatchInference,RegionF,RegionE,712,712,714.1,0.0,18.0,True
49242,AITraining,RegionB,RegionE,793,793,793.1833333333333,0.0,74.0,True
49243,RealTimeInference,RegionA,RegionB,338,338,342.1333333333333,0.0,12.0,True
49244,BatchInference,RegionB,RegionF,1410,1410,1411.45,0.0,79.0,True
49245,BatchInference,RegionC,RegionF,287,287,290.9166666666667,0.0,76.0,True
49246,RealTimeInference,RegionC,RegionA,1768,1768,1768.7833333333333,0.0,15.0,True
49247,RealTimeInference,RegionC,RegionA,473,473,479.0833333333333,0.0,15.0,True
49248,RealTimeInference,RegionF,RegionF,1487,1487,1488.15,0.0,5.0,False
49249,AITraining,RegionC,RegionF,1559,1559,1565.6166666666666,0.0,76.0,True
49250,AITraining,RegionD,RegionA,1430,1430,1433.9666666666667,0.0,65.0,True
49251,AITraining,RegionD,RegionF,1477,1477,1482.2666666666667,0.0,25.0,True
49252,BatchInference,RegionD,RegionC,308,310,310.3666666666667,2.0,58.0,True
49253,AITraining,RegionE,RegionF,1877,1881,1881.5,4.0,18.0,True
49254,AITraining,RegionF,RegionF,246,258,259.1666666666667,12.0,5.0,False
49255,AITraining,RegionA,RegionF,2270,2271,2271.733333333333,1.0,82.0,True
49256,BatchInference,RegionB,RegionD,1401,1412,1413.0666666666666,11.0,60.0,True
49257,BatchInference,RegionB,RegionF,1609,1620,1622.6833333333334,11.0,79.0,True
49258,RealTimeInference,RegionB,RegionC,1072,1072,1074.1833333333334,0.0,14.0,True
49259,RealTimeInference,RegionC,RegionB,1773,1773,1774.3166666666666,0.0,14.0,True
49260,RealTimeInference,RegionC,RegionB,1528,1528,1531.9166666666667,0.0,14.0,True
49261,RealTimeInference,RegionE,RegionE,455,455,457.3833333333333,0.0,5.0,False
49262,BatchInference,RegionA,RegionB,1089,1092,1094.3333333333333,3.0,12.0,True
49263,RealTimeInference,RegionA,RegionB,707,707,712.6,0.0,12.0,True
49264,AITraining,RegionD,RegionB,859,859,861.1666666666666,0.0,60.0,True
49265,BatchInference,RegionD,RegionD,951,955,958.05,4.0,5.0,False
49266,AITraining,RegionE,RegionC,890,890,892.0833333333334,0.0,70.0,True
49267,RealTimeInference,RegionC,RegionC,1094,1094,1099.0333333333333,0.0,5.0,False
49268,BatchInference,RegionA,RegionD,1894,1894,1897.65,0.0,65.0,True
49269,BatchInference,RegionA,RegionD,397,397,403.1,0.0,65.0,True
49270,AITraining,RegionD,RegionD,515,515,518.5833333333334,0.0,5.0,False
49271,AITraining,RegionD,RegionB,2276,2276,2282.1666666666665,0.0,60.0,True
49272,BatchInference,RegionD,RegionD,84,84,87.51666666666667,0.0,5.0,False
49273,AITraining,RegionF,RegionD,1019,1030,1031.2166666666667,11.0,25.0,True
49274,BatchInference,RegionF,RegionD,1966,1966,1969.7,0.0,25.0,True
49275,AITraining,RegionB,RegionD,115,115,119.4,0.0,60.0,True
49276,BatchInference,RegionB,RegionD,1061,1061,1065.15,0.0,60.0,True
49277,RealTimeInference,RegionB,RegionC,1306,1306,1311.0,0.0,14.0,True
49278,RealTimeInference,RegionB,RegionB,340,340,346.1,0.0,5.0,False
49279,BatchInference,RegionD,RegionF,96,96,100.6,0.0,25.0,True
49280,RealTimeInference,RegionC,RegionA,2020,2020,2024.5833333333333,0.0,15.0,True
49281,BatchInference,RegionA,RegionA,1986,1986,1991.8,0.0,5.0,False
49282,RealTimeInference,RegionA,RegionC,402,402,406.23333333333335,0.0,15.0,True
49283,AITraining,RegionD,RegionD,1875,1875,1879.7166666666667,0.0,5.0,False
49284,AITraining,RegionD,RegionE,2107,2107,2110.2,0.0,22.0,True
49285,AITraining,RegionE,RegionF,2015,2015,2019.9166666666667,0.0,18.0,True
49286,AITraining,RegionF,RegionF,631,641,642.3833333333333,10.0,5.0,False
49287,AITraining,RegionF,RegionD,1859,1859,1861.2333333333333,0.0,25.0,True
49288,AITraining,RegionB,RegionF,632,648,648.7833333333333,16.0,79.0,True
49289,BatchInference,RegionB,RegionD,1393,1393,1398.0666666666666,0.0,60.0,True
49290,RealTimeInference,RegionB,RegionB,194,194,199.13333333333333,0.0,5.0,False
49291,AITraining,RegionE,RegionF,837,837,842.05,0.0,18.0,True
49292,RealTimeInference,RegionC,RegionB,700,700,703.15,0.0,14.0,True
49293,RealTimeInference,RegionC,RegionA,1528,1528,1528.2833333333333,0.0,15.0,True
49294,BatchInference,RegionF,RegionB,2101,2105,2105.5666666666666,4.0,79.0,True
49295,AITraining,RegionC,RegionF,944,944,950.2833333333333,0.0,76.0,True
49296,BatchInference,RegionB,RegionE,1725,1725,1731.5,0.0,74.0,True
49297,RealTimeInference,RegionB,RegionC,1304,1304,1307.2166666666667,0.0,14.0,True
49298,RealTimeInference,RegionB,RegionB,1540,1540,1542.7,0.0,5.0,False
49299,BatchInference,RegionE,RegionC,461,461,465.1333333333333,0.0,70.0,True
49300,AITraining,RegionF,RegionE,861,861,866.9166666666666,0.0,18.0,True
49301,RealTimeInference,RegionA,RegionB,882,882,887.1166666666667,0.0,12.0,True
49302,AITraining,RegionD,RegionD,1344,1344,1344.5833333333333,0.0,5.0,False
49303,RealTimeInference,RegionB,RegionB,22,22,22.166666666666668,0.0,5.0,False
49304,RealTimeInference,RegionB,RegionA,289,289,289.28333333333336,0.0,12.0,True
49305,BatchInference,RegionD,RegionE,1378,1378,1383.2833333333333,0.0,22.0,True
49306,AITraining,RegionF,RegionC,1427,1427,1429.7833333333333,0.0,76.0,True
49307,RealTimeInference,RegionF,RegionF,639,639,645.1333333333333,0.0,5.0,False
49308,RealTimeInference,RegionA,RegionC,958,958,962.5666666666667,0.0,15.0,True
49309,RealTimeInference,RegionA,RegionA,1386,1386,1389.8333333333333,0.0,5.0,False
49310,AITraining,RegionD,RegionE,325,331,331.96666666666664,6.0,22.0,True
49311,RealTimeInference,RegionB,RegionC,1462,1462,1462.3833333333334,0.0,14.0,True
49312,AITraining,RegionE,RegionD,382,382,387.5833333333333,0.0,22.0,True
49313,AITraining,RegionF,RegionD,1372,1372,1378.5333333333333,0.0,25.0,True
49314,RealTimeInference,RegionA,RegionA,1982,1982,1987.5,0.0,5.0,False
49315,AITraining,RegionD,RegionF,1975,1975,1981.4,0.0,25.0,True
49316,RealTimeInference,RegionA,RegionA,671,671,677.5833333333334,0.0,5.0,False
49317,AITraining,RegionE,RegionF,414,693,693.95,279.0,18.0,True
49318,RealTimeInference,RegionC,RegionA,2284,2284,2284.3333333333335,0.0,15.0,True
49319,AITraining,RegionF,RegionD,457,457,459.73333333333335,0.0,25.0,True
49320,AITraining,RegionF,RegionC,2067,2067,2070.3333333333335,0.0,76.0,True
49321,BatchInference,RegionA,RegionD,33,33,37.483333333333334,0.0,65.0,True
49322,AITraining,RegionD,RegionE,2288,2288,2293.7166666666667,0.0,22.0,True
49323,BatchInference,RegionC,RegionA,198,198,201.53333333333333,0.0,15.0,True
49324,RealTimeInference,RegionB,RegionA,201,201,206.7,0.0,12.0,True
49325,RealTimeInference,RegionC,RegionB,2160,2160,2161.1,0.0,14.0,True
49326,AITraining,RegionF,RegionA,410,410,415.65,0.0,82.0,True
49327,RealTimeInference,RegionA,RegionC,906,906,908.7833333333333,0.0,15.0,True
49328,RealTimeInference,RegionA,RegionA,128,128,133.38333333333333,0.0,5.0,False
49329,RealTimeInference,RegionA,RegionA,1635,1635,1640.3333333333333,0.0,5.0,False
49330,RealTimeInference,RegionB,RegionB,2304,2304,2305.3166666666666,0.0,5.0,False
49331,BatchInference,RegionD,RegionD,119,550,552.1,431.0,5.0,False
49332,RealTimeInference,RegionC,RegionA,928,928,932.9833333333333,0.0,15.0,True
49333,BatchInference,RegionF,RegionE,1130,1130,1131.2666666666667,0.0,18.0,True
49334,AITraining,RegionB,RegionE,1640,1640,1645.1,0.0,74.0,True
49335,RealTimeInference,RegionA,RegionC,690,690,692.3166666666667,0.0,15.0,True
49336,BatchInference,RegionB,RegionF,2382,2382,2387.4166666666665,0.0,79.0,True
49337,RealTimeInference,RegionB,RegionA,1845,1845,1845.75,0.0,12.0,True
49338,RealTimeInference,RegionC,RegionB,2057,2057,2063.4,0.0,14.0,True
49339,RealTimeInference,RegionC,RegionC,1926,1926,1927.0,0.0,5.0,False
49340,AITraining,RegionA,RegionC,1020,1020,1026.4333333333334,0.0,15.0,True
49341,AITraining,RegionD,RegionF,1174,1174,1177.3,0.0,25.0,True
49342,BatchInference,RegionB,RegionD,1759,1759,1761.0333333333333,0.0,60.0,True
49343,AITraining,RegionD,RegionF,1546,1551,1554.9666666666667,5.0,25.0,True
49344,AITraining,RegionE,RegionF,9,9,13.983333333333334,0.0,18.0,True
49345,AITraining,RegionF,RegionC,2371,2371,2372.483333333333,0.0,76.0,True
49346,RealTimeInference,RegionD,RegionD,196,196,200.21666666666667,0.0,5.0,False
49347,RealTimeInference,RegionA,RegionB,885,885,885.35,0.0,12.0,True
49348,RealTimeInference,RegionA,RegionC,2365,2365,2371.266666666667,0.0,15.0,True
49349,RealTimeInference,RegionB,RegionB,1813,1813,1818.1666666666667,0.0,5.0,False
49350,AITraining,RegionE,RegionB,2067,2105,2106.3166666666666,38.0,74.0,True
49351,RealTimeInference,RegionC,RegionB,1108,1108,1113.8,0.0,14.0,True
49352,BatchInference,RegionE,RegionD,1651,1651,1653.3333333333333,0.0,22.0,True
49353,RealTimeInference,RegionF,RegionF,22,22,28.05,0.0,5.0,False
49354,BatchInference,RegionA,RegionD,2355,2375,2376.2833333333333,20.0,65.0,True
49355,RealTimeInference,RegionA,RegionC,1034,1034,1038.5333333333333,0.0,15.0,True
